Timestamp,Friendship level with the person you traded with?,Did you receive a Lucky Pokemon from this trade?,Candy received from the trade,Caught date (for the Pokemon you received),Caught date (for the Pokemon you gave away),Date of trading,ATK IV,DEF IV,STA IV,Your Trainer name,Your Trainer Level,Trading Partner's Trainer Level,Your trading medal (Gentleman),Your trading distance medal (Pilot)
7/26/2018 5:26:59,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,7/25/2018,7/25/2018,10,10,11,Artk1n,40,37,Silver,Bronze
7/26/2018 5:34:44,"Great friends (2 stars, 7 days)",No,3,12/29/2017,3/31/2018,7/25/2018,7,13,13,GetDowney,40,30,Silver,Silver
7/26/2018 5:36:07,"Great friends (2 stars, 7 days)",Yes,1,7/19/2018,4/26/2017,7/25/2018,15,11,12,KvStranger,39,33,None,Bronze
7/26/2018 5:39:15,"Great friends (2 stars, 7 days)",No,2,9/4/2017,2/17/2017,7/25/2018,14,12,9,GetDowney,40,30,Silver,Silver
7/26/2018 5:41:21,"Great friends (2 stars, 7 days)",Yes,1,5/25/2018,12/12/2016,7/25/2018,15,11,14,KvStranger,39,33,None,Bronze
7/26/2018 5:42:08,"Great friends (2 stars, 7 days)",Yes,3,7/24/2018,7/15/2018,7/25/2018,12,13,15,xKuusou,32,27,None,Silver
7/26/2018 5:43:12,"Ultra friends (3 stars, 30 days)",Yes,3,7/15/2018,7/25/2018,7/25/2018,15,15,13,RivalBmxKidd,40,40,Silver,Silver
7/26/2018 5:44:28,"Great friends (2 stars, 7 days)",Yes,1,8/10/2016,7/21/2018,7/25/2018,15,11,12,MONG00SE10,34,40,Bronze,Silver
7/26/2018 5:46:34,"Great friends (2 stars, 7 days)",Yes,1,3/8/2017,12/21/2016,7/25/2018,15,15,15,TaranMayer,38,29,Bronze,Silver
7/26/2018 5:48:11,"Great friends (2 stars, 7 days)",Yes,2,9/9/2016,7/21/2018,7/25/2018,13,11,13,MONG00SE10,34,40,Bronze,Silver
7/26/2018 5:48:47,"Great friends (2 stars, 7 days)",Yes,3,12/4/2016,,7/25/2018,0,0,0,Choco5995,19,40,Bronze,Bronze
7/26/2018 5:50:57,"Great friends (2 stars, 7 days)",Yes,1,8/4/2017,7/22/2018,7/25/2018,13,14,13,MONG00SE10,34,40,Bronze,Bronze
7/26/2018 5:52:17,"Ultra friends (3 stars, 30 days)",No,3,7/2/2017,7/25/2018,7/25/2018,4,15,6,MrsWWheaton2pt0,40,40,Bronze,Silver
7/26/2018 5:54:16,"Good friends (1 stars, 1 day)",No,3,5/24/2018,,7/25/2018,2,0,10,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 5:54:24,"Great friends (2 stars, 7 days)",No,1,4/29/2018,4/29/2018,7/25/2018,10,10,7,Juandelacruz75,34,25,None,None
7/26/2018 5:54:58,"Great friends (2 stars, 7 days)",Yes,2,4/10/2018,7/25/2018,7/25/2018,10,10,12,TessaMinicozzi,35,26,Silver,Silver
7/26/2018 5:55:41,"Good friends (1 stars, 1 day)",No,1,12/14/2017,2/14/2018,7/25/2018,5,14,8,Snowlord24 ,40,35,Bronze,Bronze
7/26/2018 5:56:03,"Good friends (1 stars, 1 day)",No,3,9/17/2016,,7/25/2018,9,15,15,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 5:57:39,"Ultra friends (3 stars, 30 days)",Yes,1,5/5/2018,7/25/2018,7/25/2018,15,14,11,MrsWWheaton2pt0,40,40,Bronze,Silver
7/26/2018 5:57:52,"Good friends (1 stars, 1 day)",No,3,9/21/2016,,7/25/2018,4,13,8,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 5:59:32,"Good friends (1 stars, 1 day)",No,3,8/24/2016,,7/25/2018,4,4,1,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:00:59,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/25/2018,7/25/2018,14,4,14,TessaMinicozzi,35,26,Silver,Silver
7/26/2018 6:01:15,"Good friends (1 stars, 1 day)",No,3,9/21/2016,,7/25/2018,14,11,0,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:02:31,"Great friends (2 stars, 7 days)",Yes,3,9/1/2016,9/4/2016,7/25/2018,12,10,13,SpooKooky,40,39,Bronze,Bronze
7/26/2018 6:02:49,"Good friends (1 stars, 1 day)",No,3,9/16/2016,3/20/2018,7/25/2018,3,7,9,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:03:42,"Great friends (2 stars, 7 days)",No,3,3/16/2018,7/14/2018,7/25/2018,15,8,14,TessaMinicozzi,35,26,Silver,Silver
7/26/2018 6:04:29,"Good friends (1 stars, 1 day)",No,3,10/21/2016,,7/25/2018,5,15,7,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:04:48,"Great friends (2 stars, 7 days)",Yes,2,7/8/2018,8/28/2016,7/25/2018,14,15,15,YDKDY1,31,24,None,None
7/26/2018 6:05:21,"Great friends (2 stars, 7 days)",No,1,7/24/2018,7/25/2018,7/25/2018,15,13,15,TessaMinicozzi,35,34,Bronze,Silver
7/26/2018 6:06:25,"Great friends (2 stars, 7 days)",No,2,7/17/2018,7/25/2018,7/25/2018,13,10,8,Sandpip3r ,36,11,Bronze,Bronze
7/26/2018 6:06:35,"Good friends (1 stars, 1 day)",No,1,2/16/2017,,7/25/2018,4,4,9,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:08:46,"Good friends (1 stars, 1 day)",No,3,10/1/2016,,7/25/2018,5,0,2,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:10:05,"Great friends (2 stars, 7 days)",Yes,3,5/19/2018,9/14/2016,7/26/2018,14,10,14,zero4twelve,37,35,Bronze,Bronze
7/26/2018 6:10:29,"Good friends (1 stars, 1 day)",No,3,9/16/2016,,7/25/2018,9,12,13,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:10:53,"Great friends (2 stars, 7 days)",Yes,3,8/12/2017,7/25/2018,7/25/2018,13,8,13,aspteja,37,19,Bronze,Silver
7/26/2018 6:12:11,"Good friends (1 stars, 1 day)",No,3,9/16/2016,3/21/2018,7/25/2018,9,15,6,RiriBestTrainer,35,20,Bronze,Silver
7/26/2018 6:13:02,"Great friends (2 stars, 7 days)",Yes,2,7/25/2018,7/21/2018,7/25/2018,15,13,15,Sandpip3r ,36,11,Bronze,Bronze
7/26/2018 6:13:57,"Great friends (2 stars, 7 days)",Yes,1,8/12/2016,8/13/2018,7/25/2018,11,11,13,Kieferalan,36,36,None,Bronze
7/26/2018 6:14:58,"Ultra friends (3 stars, 30 days)",No,1,7/24/2018,11/13/2017,7/25/2018,13,14,15,CrazyDDT ,38,36,Silver,Silver
7/26/2018 6:15:21,"Ultra friends (3 stars, 30 days)",Yes,3,3/12/2017,7/26/2016,7/25/2018,15,10,14,jrs624,39,,None,Bronze
7/26/2018 6:15:23,"Ultra friends (3 stars, 30 days)",Yes,1,5/11/2018,7/25/2018,7/25/2018,13,14,14,,38,37,Silver,Bronze
7/26/2018 6:17:22,"Ultra friends (3 stars, 30 days)",No,1,3/13/2018,3/13/2018,7/25/2018,6,8,8,,38,37,Silver,Bronze
7/26/2018 6:19:07,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,6/15/2017,7/25/2018,2,13,12,TessaMinicozzi,35,37,Bronze,Silver
7/26/2018 6:19:44,"Great friends (2 stars, 7 days)",No,2,7/24/2018,7/25/2018,7/26/2018,15,7,9,Sandpip3r ,36,11,Bronze,Bronze
7/26/2018 6:21:48,"Great friends (2 stars, 7 days)",Yes,1,7/20/2018,7/18/2018,7/26/2018,14,13,13,GoketdanYoubeen,36,37,Silver,Silver
7/26/2018 6:23:04,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,12/12/2016,7/25/2018,15,11,15,,36,39,Bronze,Bronze
7/26/2018 6:23:19,"Great friends (2 stars, 7 days)",No,1,5/10/2018,7/26/2018,7/25/2018,4,7,3,Hossdelgado69 ,35,33,Bronze,None
7/26/2018 6:23:32,"Great friends (2 stars, 7 days)",No,1,7/23/2018,7/25/2018,7/26/2018,0,0,8,Sandpip3r ,36,11,Bronze,Bronze
7/26/2018 6:23:33,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,6/15/2017,7/25/2018,2,13,12,TessaMinicozzi,35,37,Bronze,Silver
7/26/2018 6:23:36,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,12/12/2016,7/25/2018,15,11,15,,36,39,Bronze,Bronze
7/26/2018 6:23:40,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,12/12/2016,7/25/2018,15,11,15,,36,39,Bronze,Bronze
7/26/2018 6:24:13,"Great friends (2 stars, 7 days)",No,2,11/22/2017,4/22/2018,7/25/2018,1,5,10,ChibiAshley,40,40,Bronze,Bronze
7/26/2018 6:26:56,"Great friends (2 stars, 7 days)",Yes,1,10/20/2017,7/4/2017,7/26/2018,15,11,15,ChibiAshley,40,38,Bronze,Bronze
7/26/2018 6:27:23,"Great friends (2 stars, 7 days)",No,2,2/13/2018,7/26/2018,7/26/2018,4,4,9,TessaMinicozzi,35,26,Silver,Silver
7/26/2018 6:27:26,"Ultra friends (3 stars, 30 days)",Yes,1,4/9/2017,9/2/2017,7/26/2018,10,15,12,brak3000,38,36,Silver,Bronze
7/26/2018 6:28:37,"Ultra friends (3 stars, 30 days)",Yes,3,7/28/2016,7/30/2016,7/25/2018,13,15,13,SpiritAsh,38,34,Bronze,Bronze
7/26/2018 6:32:30,"Great friends (2 stars, 7 days)",No,1,4/5/2017,11/12/2017,7/26/2018,8,7,11,ChibiAshley,40,40,Bronze,Bronze
7/26/2018 6:37:24,"Great friends (2 stars, 7 days)",No,1,2/14/2017,2/11/2017,7/26/2018,10,7,15,ChibiAshley,40,40,Bronze,Bronze
7/26/2018 6:38:26,"Ultra friends (3 stars, 30 days)",No,2,12/27/2017,9/5/2016,7/25/2018,13,4,9,ssseilaaa,38,36,None,None
7/26/2018 6:38:48,"Ultra friends (3 stars, 30 days)",Yes,3,1/23/2018,11/30/2016,7/25/2018,15,8,15,BobafettaMando,38,38,Bronze,Bronze
7/26/2018 6:39:18,"Great friends (2 stars, 7 days)",No,2,4/25/2017,7/22/2018,7/25/2018,7,12,15,Ableone1 ,31,36,Bronze,Silver
7/26/2018 6:43:21,"Ultra friends (3 stars, 30 days)",No,2,2/14/2018,10/26/2016,7/25/2018,14,13,15,ssseilaaa,38,36,None,Bronze
7/26/2018 6:44:29,"Great friends (2 stars, 7 days)",Yes,1,7/12/2016,7/24/2018,7/25/2018,12,14,15,DOM1NaT0r1234,40,32,Silver,Silver
7/26/2018 6:46:40,"Great friends (2 stars, 7 days)",No,3,7/26/2018,6/9/2018,7/26/2018,15,15,10,Gerardus2003,33,17,None,None
7/26/2018 6:46:49,"Ultra friends (3 stars, 30 days)",Yes,3,12/29/2016,9/4/2016,7/25/2018,7,15,9,Spahirider,39,32,Bronze,Bronze
7/26/2018 6:48:58,"Ultra friends (3 stars, 30 days)",Yes,2,6/30/2018,6/30/2018,7/25/2018,5,1,8,Sarmy1p1,26,20,None,Bronze
7/26/2018 6:53:40,"Great friends (2 stars, 7 days)",Yes,2,7/25/2018,7/30/2016,7/25/2018,14,14,15,k4rm4061,26,39,Gold,Bronze
7/26/2018 6:53:50,"Ultra friends (3 stars, 30 days)",No,3,9/23/2017,7/23/2017,7/26/2018,15,9,13,Spahirider,39,32,Bronze,Bronze
7/26/2018 6:54:51,"Ultra friends (3 stars, 30 days)",No,3,11/22/2016,8/11/2018,7/26/2018,8,5,5,,32,39,Bronze,Bronze
7/26/2018 6:56:49,"Great friends (2 stars, 7 days)",Yes,2,7/29/2018,7/25/2018,7/25/2018,15,12,15,TotoKain,39,28,Silver,Silver
7/26/2018 6:58:18,"Ultra friends (3 stars, 30 days)",No,1,12/10/2017,2/22/2018,7/26/2018,7,14,4,ssseilaaa,38,36,None,Bronze
7/26/2018 6:59:38,"Ultra friends (3 stars, 30 days)",Yes,1,8/5/2016,8/13/2016,7/25/2018,14,15,10,DiscreteSpark,39,39,Bronze,Silver
7/26/2018 6:59:43,"Ultra friends (3 stars, 30 days)",Yes,3,7/25/2018,7/27/2016,7/26/2018,10,11,9,,40,33,Silver,Silver
7/26/2018 7:00:44,"Ultra friends (3 stars, 30 days)",No,3,12/27/2016,8/26/2016,7/26/2018,6,11,6,Spahirider,39,32,Bronze,Bronze
7/26/2018 7:03:59,"Great friends (2 stars, 7 days)",No,1,7/21/2018,7/21/2018,7/26/2018,12,15,15,LadySaruna,25,24,None,None
7/26/2018 7:05:07,"Ultra friends (3 stars, 30 days)",Yes,2,7/29/2016,7/19/2017,7/25/2018,15,13,14,ThePeligro,37,37,Bronze,Gold
7/26/2018 7:06:41,"Ultra friends (3 stars, 30 days)",Yes,2,7/24/2016,7/8/2016,7/25/2018,14,10,12,ThePeligro,37,37,Bronze,Gold
7/26/2018 7:08:27,"Ultra friends (3 stars, 30 days)",Yes,2,11/22/2016,2/8/2017,7/25/2018,10,14,11,ThePeligro,37,37,Bronze,Gold
7/26/2018 7:08:40,"Great friends (2 stars, 7 days)",Yes,1,6/24/2018,6/25/2018,7/25/2018,13,15,13,Spartangod244,39,36,Silver,Silver
7/26/2018 7:08:54,"Great friends (2 stars, 7 days)",No,2,7/25/2018,7/3/2018,7/10/2018,1,2,7,CoryAveryjr,27,39,Bronze,None
7/26/2018 7:09:05,"Great friends (2 stars, 7 days)",Yes,2,9/6/2018,,7/26/2018,15,15,14,JimmyDungTruong,35,26,None,Bronze
7/26/2018 7:09:29,"Ultra friends (3 stars, 30 days)",No,1,7/30/2017,3/24/2017,7/25/2018,8,13,5,Madassau1t ,34,34,None,Bronze
7/26/2018 7:09:36,"Ultra friends (3 stars, 30 days)",No,1,3/24/2017,7/30/2017,7/25/2018,8,0,6,Herculadies,34,34,None,Bronze
7/26/2018 7:09:38,"Ultra friends (3 stars, 30 days)",Yes,1,7/15/2018,12/14/2017,7/25/2018,10,10,15,,40,40,Bronze,Silver
7/26/2018 7:11:04,"Ultra friends (3 stars, 30 days)",Yes,1,7/26/2016,7/26/2016,7/26/2018,10,9,11,Apthecutter,32,23,Bronze,Bronze
7/26/2018 7:14:22,"Ultra friends (3 stars, 30 days)",Yes,3,8/28/2017,10/26/2016,7/26/2018,11,10,10,,39,31,None,Bronze
7/26/2018 7:18:26,"Great friends (2 stars, 7 days)",Yes,2,7/7/2018,7/25/2018,7/25/2018,15,12,11,Spartangod244,39,22,Silver,Silver
7/26/2018 7:23:15,"Great friends (2 stars, 7 days)",Yes,2,7/2/2018,7/25/2018,7/25/2018,12,15,14,Spartangod244,39,22,Silver,Silver
7/26/2018 7:24:21,"Great friends (2 stars, 7 days)",No,3,7/18/2018,7/25/2018,7/25/2018,4,11,2,PanamaNette,39,40,Bronze,Silver
7/26/2018 7:25:34,"Great friends (2 stars, 7 days)",No,2,6/24/2018,7/25/2018,7/25/2018,15,13,14,Spartangod244,39,22,Silver,Silver
7/26/2018 7:28:12,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,6/20/2018,7/25/2018,8,11,9,MarlaSinger1326,37,40,Bronze,Bronze
7/26/2018 7:29:09,"Ultra friends (3 stars, 30 days)",No,1,5/23/2018,7/10/2018,7/25/2018,11,4,8,MarlaSinger1326,37,40,Bronze,Bronze
7/26/2018 7:29:41,"Great friends (2 stars, 7 days)",Yes,3,7/17/2018,,7/26/2018,5,0,9,Nordsee2001,34,35,None,Bronze
7/26/2018 7:30:39,"Ultra friends (3 stars, 30 days)",No,3,7/24/2018,7/24/2018,7/25/2018,7,10,12,,40,40,Gold,Silver
7/26/2018 7:33:04,"Ultra friends (3 stars, 30 days)",No,1,7/21/2018,7/21/2018,7/26/2018,13,6,6,xadrr,40,31,Silver,Silver
7/26/2018 7:33:07,"Ultra friends (3 stars, 30 days)",No,1,7/21/2018,7/21/2018,7/26/2018,15,14,13,,31,40,Silver,Silver
7/26/2018 7:34:25,"Ultra friends (3 stars, 30 days)",Yes,1,11/20/2016,7/16/2018,7/25/2018,15,10,11,MarlaSinger1326,37,40,Bronze,Bronze
7/26/2018 7:37:12,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,12,11,3,brak3000,38,36,Silver,Bronze
7/26/2018 7:38:11,"Ultra friends (3 stars, 30 days)",No,1,6/25/2018,6/25/2018,7/26/2018,8,10,11,brak3000,38,36,Silver,Bronze
7/26/2018 7:39:16,"Ultra friends (3 stars, 30 days)",No,1,7/13/2018,7/13/2018,7/26/2018,10,9,11,brak3000,38,36,Silver,Bronze
7/26/2018 7:40:09,"Great friends (2 stars, 7 days)",No,3,7/24/2018,7/24/2018,7/26/2018,10,10,10,,30,28,Bronze,Bronze
7/26/2018 7:40:22,"Ultra friends (3 stars, 30 days)",No,1,2/27/2018,2/28/2018,7/26/2018,5,14,9,brak3000,38,36,Silver,Bronze
7/26/2018 7:40:44,"Great friends (2 stars, 7 days)",Yes,1,7/1/2018,7/25/2018,7/25/2018,14,14,13,Spartangod244,39,22,Silver,Silver
7/26/2018 7:41:07,"Good friends (1 stars, 1 day)",No,3,7/25/2018,5/11/2017,7/26/2018,4,5,13,debipraan,40,36,Bronze,Bronze
7/26/2018 7:41:19,"Ultra friends (3 stars, 30 days)",Yes,1,4/8/2018,4/8/2018,7/26/2018,14,12,13,brak3000,38,36,Silver,Bronze
7/26/2018 7:42:00,"Ultra friends (3 stars, 30 days)",No,2,8/16/2017,1/18/2018,7/25/2018,14,15,13,,35,29,None,Bronze
7/26/2018 7:42:34,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/17/2018,7/25/2018,14,14,11,Misacara,30,28,Bronze,None
7/26/2018 7:48:18,"Great friends (2 stars, 7 days)",Yes,3,7/2/2017,11/6/2016,7/25/2018,15,12,10,DadZombie5,34,30,None,None
7/26/2018 7:50:19,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,7/26/2018,7/26/2018,10,10,10,Link3SamusZero,38,28,Silver,Silver
7/26/2018 7:50:44,"Great friends (2 stars, 7 days)",Yes,1,10/6/2016,7/20/2016,7/25/2018,15,15,15,Dovhakriid26435,35,32,None,Silver
7/26/2018 7:52:30,"Great friends (2 stars, 7 days)",Yes,2,7/26/2018,8/16/2016,7/26/2018,15,12,13,iamjeromewong,36,25,Bronze,Bronze
7/26/2018 7:54:49,"Great friends (2 stars, 7 days)",Yes,2,7/22/2018,7/26/2018,7/26/2018,13,14,13,iamjeromewong,36,24,Bronze,Bronze
7/26/2018 7:55:56,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,7/17/2018,7/25/2018,10,15,10,ShinyHntrTom ,38,39,Silver,Silver
7/26/2018 7:56:31,"Great friends (2 stars, 7 days)",No,2,10/9/2016,6/10/2018,7/26/2016,15,14,10,iamjeromewong,36,31,Bronze,Bronze
7/26/2018 7:57:39,"Ultra friends (3 stars, 30 days)",Yes,1,7/22/2018,7/22/2018,7/26/2018,13,15,14,,,,Silver,Silver
7/26/2018 7:57:46,"Ultra friends (3 stars, 30 days)",Yes,1,4/10/2017,10/26/2016,7/25/2018,15,10,10,iTzDoMiNaToR,40,39,Bronze,Bronze
7/26/2018 7:58:25,"Great friends (2 stars, 7 days)",Yes,2,9/4/2016,10/21/2016,7/26/2018,11,11,12,iamjeromewong,36,31,Bronze,Bronze
7/26/2018 8:01:38,"Great friends (2 stars, 7 days)",Yes,1,6/22/2017,8/17/2016,7/25/2018,11,13,13,LazyTaichou08,40,29,None,None
7/26/2018 8:02:33,"Great friends (2 stars, 7 days)",No,1,7/22/2018,7/26/2018,7/26/2018,10,5,2,iamjeromewong,36,24,Bronze,Bronze
7/26/2018 8:03:16,"Ultra friends (3 stars, 30 days)",Yes,1,8/15/2016,8/27/2016,7/27/2018,11,11,13,Reeth111,37,37,None,Bronze
7/26/2018 8:04:40,"Great friends (2 stars, 7 days)",Yes,1,12/9/2016,10/2/2016,7/25/2018,12,14,13,LazyTaichou08,40,29,None,None
7/26/2018 8:04:55,"Great friends (2 stars, 7 days)",No,2,7/25/2018,7/26/2018,7/26/2018,6,11,9,iamjeromewong,36,24,Bronze,Bronze
7/26/2018 8:06:24,"Ultra friends (3 stars, 30 days)",Yes,1,3/24/2017,10/5/2016,7/25/2018,14,15,15,Glenfarclas105 ,39,39,Bronze,Bronze
7/26/2018 8:07:38,"Ultra friends (3 stars, 30 days)",Yes,2,7/26/2018,,9/19/2018,14,14,15,Bill1967,39,38,Silver,Silver
7/26/2018 8:12:49,"Great friends (2 stars, 7 days)",Yes,2,8/6/2016,7/25/2018,7/25/2018,13,15,10,cyclopticbob,40,19,None,Bronze
7/26/2018 8:15:50,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/25/2018,7/25/2018,9,6,12,cyclopticbob,40,19,Bronze,Bronze
7/26/2018 8:16:41,"Great friends (2 stars, 7 days)",No,1,4/29/2018,4/24/2018,7/25/2018,9,7,11,Leemd84,39,38,Bronze,None
7/26/2018 8:17:53,"Great friends (2 stars, 7 days)",Yes,2,11/17/2016,11/13/2016,7/26/2018,13,15,13,B1ackFyre,38,36,Bronze,Silver
7/26/2018 8:18:42,"Ultra friends (3 stars, 30 days)",No,3,11/29/2004,11/29/2018,11/3/2011,5,6,8,Katlyn112904,20,21,None,None
7/26/2018 8:20:00,"Great friends (2 stars, 7 days)",Yes,2,2/15/2018,11/23/2016,7/26/2018,14,15,13,Gibbalos,40,34,Bronze,Bronze
7/26/2018 8:22:39,"Great friends (2 stars, 7 days)",No,3,7/19/2017,7/18/2018,7/26/2018,14,6,12,Gibbalos,40,35,Bronze,Bronze
7/26/2018 8:31:13,"Ultra friends (3 stars, 30 days)",Yes,3,7/6/2016,7/7/2016,7/26/2018,15,15,15,Dinesh,40,40,None,None
7/26/2018 8:31:58,"Great friends (2 stars, 7 days)",No,3,7/18/2018,3/13/2018,7/24/2018,12,10,8,,32,35,Bronze,Bronze
7/26/2018 8:33:56,"Great friends (2 stars, 7 days)",Yes,1,12/2/2016,7/21/2018,7/25/2018,15,15,12,TjeleNv,40,40,None,Bronze
7/26/2018 8:34:17,"Great friends (2 stars, 7 days)",Yes,1,7/8/2018,7/19/2018,7/25/2018,15,11,11,KalpBill,40,24,Silver,Bronze
7/26/2018 8:37:51,"Good friends (1 stars, 1 day)",Yes,2,3/25/2018,,7/25/2018,14,12,14,Trainrzer0,25,15,Bronze,None
7/26/2018 8:39:00,"Great friends (2 stars, 7 days)",No,3,9/25/2016,7/23/2018,7/26/2018,2,5,10,B1ackFyre,38,36,Bronze,Silver
7/26/2018 8:42:07,"Ultra friends (3 stars, 30 days)",Yes,2,7/20/2018,7/20/2018,7/26/2018,13,15,15,,,,,
7/26/2018 8:42:53,"Great friends (2 stars, 7 days)",Yes,3,8/15/2016,11/23/2016,7/26/2018,12,13,10,B1ackFyre,38,36,Bronze,Silver
7/26/2018 8:44:27,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,7/15/2016,7/25/2018,15,14,15,HansAlbertRum,40,,Bronze,Bronze
7/26/2018 8:44:49,"Ultra friends (3 stars, 30 days)",No,1,6/15/2018,9/26/2017,7/26/2018,10,11,13,TiggerHK,40,35,Silver,Silver
7/26/2018 8:47:26,"Ultra friends (3 stars, 30 days)",Yes,3,7/26/2018,8/27/2016,7/26/2018,13,14,10,Rainbowsai911,36,35,Bronze,Bronze
7/26/2018 8:48:38,"Ultra friends (3 stars, 30 days)",No,1,7/24/2018,7/24/2018,7/26/2018,5,8,7,OBosse,40,31,Gold,Gold
7/26/2018 8:48:54,"Great friends (2 stars, 7 days)",Yes,2,12/25/2016,11/12/2016,7/26/2018,13,10,15,DannyBVBFan,37,34,Bronze,Bronze
7/26/2018 8:49:17,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/25/2018,7/25/2018,8,10,15,,37,,Silver,Bronze
7/26/2018 8:49:41,"Ultra friends (3 stars, 30 days)",Yes,1,7/24/2018,7/24/2018,7/26/2018,13,13,11,OBosse,40,31,Gold,Gold
7/26/2018 8:50:43,"Ultra friends (3 stars, 30 days)",No,1,7/24/2018,7/24/2018,7/26/2018,6,9,9,OBosse,40,31,Gold,Gold
7/26/2018 8:51:00,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/25/2018,7/25/2018,5,13,9,,37,,Silver,Bronze
7/26/2018 8:51:25,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/24/2018,7/26/2018,5,12,7,OBosse,40,31,Gold,Gold
7/26/2018 8:51:43,"Great friends (2 stars, 7 days)",Yes,3,7/24/2018,7/6/2018,7/26/2018,13,13,12,Geke137,37,32,Silver,Silver
7/26/2018 8:52:16,"Ultra friends (3 stars, 30 days)",No,1,7/24/2018,7/24/2018,7/26/2018,8,9,12,OBossr,40,31,Gold,Gold
7/26/2018 8:53:01,"Great friends (2 stars, 7 days)",No,1,7/6/2018,,7/26/2018,10,6,13,Civerneitor,36,24,None,Bronze
7/26/2018 8:53:16,"Ultra friends (3 stars, 30 days)",Yes,1,7/24/2016,7/18/2016,7/25/2018,7,8,7,,40,40,None,Silver
7/26/2018 8:53:19,"Ultra friends (3 stars, 30 days)",Yes,3,8/7/2016,7/26/2018,7/26/2018,14,14,15,Rainbowsai911,36,35,Bronze,Bronze
7/26/2018 8:55:13,"Great friends (2 stars, 7 days)",No,1,7/16/2018,,7/26/2018,15,11,8,Civerneitor,36,24,None,Bronze
7/26/2018 8:56:04,"Good friends (1 stars, 1 day)",Yes,2,7/25/2018,5/24/2018,7/25/2018,13,12,12,kukacka4 ,37,20,Silver,Silver
7/26/2018 8:56:06,"Great friends (2 stars, 7 days)",Yes,3,7/6/2018,7/24/2018,7/26/2018,15,11,13,GTree,32,37,Silver,Silver
7/26/2018 8:56:07,"Great friends (2 stars, 7 days)",Yes,1,7/14/2016,,7/25/2018,0,0,0,Darthchaps,32,24,None,None
7/26/2018 8:56:12,"Ultra friends (3 stars, 30 days)",No,1,9/19/2017,7/2/2017,7/26/2018,12,9,14,TiggerHK,40,35,Silver,Silver
7/26/2018 8:56:14,"Ultra friends (3 stars, 30 days)",No,3,1/18/2017,7/21/2018,7/26/2018,13,10,10,Znaika1937,35,36,Bronze,Bronze
7/26/2018 8:57:45,"Great friends (2 stars, 7 days)",No,1,7/20/2018,,7/26/2018,2,10,2,Civerneitor,36,24,None,Bronze
7/26/2018 8:58:24,"Ultra friends (3 stars, 30 days)",Yes,1,3/11/2018,3/23/2018,7/25/2018,13,11,11,TonyBaloney35,36,37,Silver,Bronze
7/26/2018 9:00:18,"Good friends (1 stars, 1 day)",Yes,2,8/5/2016,,7/26/2018,11,15,14,,,,,
7/26/2018 9:03:40,"Great friends (2 stars, 7 days)",No,3,7/26/2018,7/25/2018,7/26/2018,10,12,5,,40,30,Silver,Silver
7/26/2018 9:04:39,"Great friends (2 stars, 7 days)",No,3,7/26/2018,5/30/2018,7/26/2018,13,7,3,,40,30,Silver,Silver
7/26/2018 9:09:07,"Great friends (2 stars, 7 days)",No,1,7/24/2018,7/24/2018,7/24/2018,4,7,2,,35,32,None,None
7/26/2018 9:12:01,"Ultra friends (3 stars, 30 days)",No,2,6/13/2017,5/17/2017,7/25/2018,14,14,14,Kplsnge,38,32,Bronze,Bronze
7/26/2018 9:19:53,"Great friends (2 stars, 7 days)",Yes,3,11/2/2016,7/10/2017,7/26/2018,11,11,11,erik76767,36,31,Bronze,Bronze
7/26/2018 9:19:56,"Great friends (2 stars, 7 days)",No,3,4/30/2018,11/27/2017,2/7/4201,12,8,13,NemesisMihawk,40,40,Silver,Silver
7/26/2018 9:22:10,"Great friends (2 stars, 7 days)",Yes,1,4/21/2017,11/24/2016,7/26/2018,12,12,12,erik76767,36,31,Bronze,Bronze
